PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,9,17,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,garrett_temple,2009,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628462,Milos,Teodosic,Milos Teodosic,"Teodosic, Milos",M. Teodosic,1987-03-19T00:00:00, ,Serbia, Serbia/Serbia,,,1,,,Inactive,0,,,,,milos_teodosic,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
1629123,Jared,Terrell,Jared Terrell,"Terrell, Jared",J. Terrell,1995-02-10T00:00:00,Rhode Island,USA,Rhode Island/USA,6-3,227,1,3,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jared_terrell,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629150,Emanuel,Terry,Emanuel Terry,"Terry, Emanuel",E. Terry,1996-08-21T00:00:00,,USA,Lincoln Memorial (TN)/USA,,,0,,,Inactive,0,,,,,emanuel_terry,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,1992-04-04T00:00:00, ,Germany,Germany/Germany,6-8,243,2,27,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,daniel_theis,2017,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,8,4,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,isaiah_thomas,2011,2019,N,Y,Y,2011,2,60
1629017,Khyri,Thomas,Khyri Thomas,"Thomas, Khyri",K. Thomas,1996-05-08T00:00:00,Creighton,USA,Creighton University/USA,6-3,210,1,13,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,khyri_thomas,2018,2019,Y,Y,Y,2018,2,38
202498,Lance,Thomas,Lance Thomas,"Thomas, Lance",L. Thomas,1988-04-24T00:00:00,Duke,USA,Duke/USA,6-8,235,8,42,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,lance_thomas,2011,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-7,215,8,11,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2019,N,Y,Y,2011,1,11
202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,1991-03-13T00:00:00,Texas,Canada,Texas/Canada,6-10,238,8,13,Center-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2019,N,Y,Y,2011,1,4
1628414,Sindarius,Thornwell,Sindarius Thornwell,"Thornwell, Sindarius",S. Thornwell,1994-11-15T00:00:00,South Carolina,USA,South Carolina/USA,6-5,215,2,3,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sindarius_thornwell,2017,2019,Y,Y,Y,2017,2,48
201229,Anthony,Tolliver,Anthony Tolliver,"Tolliver, Anthony",A. Tolliver,1985-06-01T00:00:00,Creighton,USA,Creighton/USA,6-8,245,11,43,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,anthony_tolliver,2008,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,7-0,248,4,32,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2019,N,Y,Y,2015,1,1
1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,1999-01-18T00:00:00,Duke,USA,Duke University/USA,6-6,205,1,2,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,tmp_gary_trent,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629019,Allonzo,Trier,Allonzo Trier,"Trier, Allonzo",A. Trier,1996-01-17T00:00:00,Arizona,USA,University of Arizona/USA,6-5,200,1,14,Guard,Active,1610612752,Knicks,NYK,knicks,New York,allonzo_trier,2018,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
200782,PJ,Tucker,PJ Tucker,"Tucker, PJ",P. Tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-6,245,8,17,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,pj_tucker,2006,2019,Y,Y,Y,2006,2,35
202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-7,220,9,1,Guard-Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,evan_turner,2010,2019,N,Y,Y,2010,1,2
1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250,4,33,Center-Forward,Active,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2019,N,Y,Y,2015,1,11
202327,Ekpe,Udoh,Ekpe Udoh,"Udoh, Ekpe",E. Udoh,1987-05-20T00:00:00,Baylor,USA,Baylor/USA,6-10,245,7,33,Center-Forward,Active,1610612762,Jazz,UTA,jazz,Utah,ekpe_udoh,2010,2018,N,Y,Y,2010,1,6
1627755,Tyler,Ulis,Tyler Ulis,"Ulis, Tyler",T. Ulis,1996-01-05T00:00:00,Kentucky,USA,Kentucky/USA,5-10,160,3,15,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,tyler_ulis,2016,2019,Y,Y,Y,2016,2,34
202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,1992-05-06T00:00:00, ,Lithuania,"Utena, Lithuania/Lithuania",7-0,265,7,17,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jonas_valanciunas,2012,2019,N,Y,Y,2011,1,5
1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,195,3,23,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,fred_vanvleet,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,1999-04-03T00:00:00,Kentucky,USA,University of Kentucky/USA,6-9,214,1,8,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,jarred_vanderbilt,2018,2019,Y,Y,Y,2018,2,41
203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-9,250,5,1,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,noah_vonleh,2014,2019,Y,Y,Y,2014,1,9
202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,1990-10-24T00:00:00,USC,Montenegro,USCMontenegro/Montenegro,7-0,260,8,9,Center,Active,1610612753,Magic,ORL,magic,Orlando,nikola_vucevic,2011,2019,N,Y,Y,2011,1,16
2548,Dwyane,Wade,Dwyane Wade,"Wade, Dwyane",D. Wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220,16,3,Guard,Active,1610612748,Heat,MIA,heat,Miami,dwyane_wade,2003,2018,N,Y,Y,2003,1,5
1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,1997-04-26T00:00:00,Michigan,Germany,University of Michigan/Germany,6-11,245,1,21,Center,Active,1610612764,Wizards,WAS,wizards,Washington,moritz_wagner,2018,2019,Y,Y,Y,2018,1,25
203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,215,7,11,Guard,Active,1610612748,Heat,MIA,heat,Miami,dion_waiters,2012,2019,N,Y,Y,2012,1,4
202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-1,184,8,8,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,kemba_walker,2011,2019,N,Y,Y,2011,1,9
1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,1998-12-14T00:00:00,Miami,USA,University of Miami/USA,6-5,205,1,1,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,lonnie_walker,2018,2019,Y,Y,Y,2018,1,18
202322,John,Wall,John Wall,"Wall, John",J. Wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-4,210,9,2,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,john_wall,2010,2019,N,Y,Y,2010,1,1
1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,1994-06-10T00:00:00,California,USA,California/USA,6-5,198,2,3,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tyrone_wallace,2017,2019,Y,Y,Y,2016,2,60
202954,Brad,Wanamaker,Brad Wanamaker,"Wanamaker, Brad",B. Wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-4,210,1,9,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,brad_wanamaker,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,215,5,1,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014,2019,Y,Y,Y,2014,1,14
1627395,Julian,Washburn,Julian Washburn,"Washburn, Julian",J. Washburn,1991-12-18T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-8,209,1,4,Forward-Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,julian_washburn,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-9,205,1,18,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuta_watanabe,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629118,Thomas,Welsh,Thomas Welsh,"Welsh, Thomas",T. Welsh,1996-02-03T00:00:00,UCLA,USA, USA/USA,7-0,255,1,54,Center,Active,1610612766,Hornets,CHA,hornets,Charlotte,thomas_welsh,2018,2019,Y,Y,Y,2018,2,58
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,11,0,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,russell_westbrook,2008,2019,N,Y,Y,2008,1,4
1628401,Derrick,White,Derrick White,"White, Derrick",D. White,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,2,4,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,derrick_white,2017,2019,Y,Y,Y,2017,1,29
1627855,Okaro,White,Okaro White,"White, Okaro",O. White,1992-08-13T00:00:00,Florida State,USA,Florida State/USA,,,2,,,Inactive,0,,,,,okaro_white,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627785,Isaiah,Whitehead,Isaiah Whitehead,"Whitehead, Isaiah",I. Whitehead,1995-03-08T00:00:00,Seton Hall,USA,Seton Hall/USA,6-4,213,3,12,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,isaiah_whitehead,2016,2018,Y,Y,Y,2016,2,42
202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,1989-06-13T00:00:00,Marshall,USA,MarshallUSA/USA,7-1,265,7,21,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,hassan_whiteside,2010,2019,Y,Y,Y,2010,2,33
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-8,194,5,22,Forward-Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,andrew_wiggins,2014,2019,N,Y,Y,2014,1,1
1626210,Alan,Williams,Alan Williams,"Williams, Alan",A. Williams,1993-01-28T00:00:00,Cal-Santa Barbara,USA,California-Santa Barbara/USA,6-8,265,4,15,Forward-Center,Active,1610612756,Suns,PHX,suns,Phoenix,alan_williams,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203710,C.J.,Williams,C.J. Williams,"Williams, C.J.",C. Williams,1990-02-06T00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,234,2,9,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,c.j._williams,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,6-9,228,1,19,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,johnathan_williams,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,1994-12-02T00:00:00,Texas Christian,USA,Texas Christian University/USA,6-7,210,1,34,Guard-Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,kenrich_williams,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
101150,Lou,Williams,Lou Williams,"Williams, Lou",L. Williams,1986-10-27T00:00:00,No College,USA,"South Gwinnett HS (Snellville, GA)/USA",6-1,175,14,23,Guard,Active,1610612746,Clippers,LAC,clippers,LA,lou_williams,2005,2019,Y,Y,Y,2005,2,45
101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,1986-06-19T00:00:00,North Carolina,USA,North CarolinaUSA/USA,6-9,237,14,2,Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,marvin_williams,2005,2019,N,Y,Y,2005,1,2
1627786,Troy,Williams,Troy Williams,"Williams, Troy",T. Williams,1994-12-30T00:00:00,Indiana,USA,Indiana/USA,6-7,218,3,19,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,troy_williams,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M University/USA,6-10,240,1,44,Center-Forward,Active,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2019,Y,Y,Y,2018,1,27
1628391,D.J.,Wilson,D.J. Wilson,"Wilson, D.J.",D. Wilson,1996-02-19T00:00:00,Michigan,USA,Michigan/USA,6-10,231,2,5,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,d.j._wilson,2017,2019,Y,Y,Y,2017,1,17
1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,225,4,20,Forward-Guard,Active,1610612748,Heat,MIA,heat,Miami,justise_winslow,2015,2019,N,Y,Y,2015,1,10
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-10,214,3,35,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,christian_wood,2015,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,183,4,55,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,delon_wright,2015,2019,Y,Y,Y,2015,1,20
1627824,Guerschon,Yabusele,Guerschon Yabusele,"Yabusele, Guerschon",G. Yabusele,1995-12-17T00:00:00, ,France,France/France,6-8,260,2,30,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,guerschon_yabusele,2016,2018,Y,Y,Y,2016,1,16
201156,Nick,Young,Nick Young,"Young, Nick",N. Young,1985-06-01T00:00:00,Southern California,USA,USC/USA,,,11,,,Inactive,0,,,,,nick_young,2007,2018,N,Y,Y,2007,1,16
201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,221,12,21,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,thaddeus_young,2007,2019,N,Y,Y,2007,1,12
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,1998-09-19T00:00:00,Oklahoma,USA,University of Oklahoma/USA,6-2,180,1,11,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2019,N,Y,Y,2018,1,5
203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,7-0,240,6,40,Forward-Center,Active,1610612766,Hornets,CHA,hornets,Charlotte,cody_zeller,2013,2019,N,Y,Y,2013,1,4
203092,Tyler,Zeller,Tyler Zeller,"Zeller, Tyler",T. Zeller,1990-01-17T00:00:00,North Carolina,USA,North Carolina/USA,7-0,259,7,45,Center,Active,1610612738,Celtics,BOS,celtics,Boston,tyler_zeller,2012,2019,N,Y,Y,2012,1,17
1627790,Ante,Zizic,Ante Zizic,"Zizic, Ante",A. Zizic,1997-01-04T00:00:00, ,Croatia,Croatia/Croatia,6-11,254,2,41,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ante_zizic,2017,2019,Y,Y,Y,2016,1,23
1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,1997-03-18T00:00:00, ,Croatia,Mega Leks/Croatia,7-1,240,3,40,Center,Active,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2019,Y,Y,Y,2016,2,32
